;t;Ps;Ta;yTi;Thm
6107;2021-12-27 14:45:00;0.025;6.5;18.99933333333333;20.412121212121203
6108;2021-12-27 15:00:00;0.002777777777777778;6.6;19.08153846153846;17.996578249336867
6109;2021-12-27 15:15:00;0.002777777777777778;6.6;18.903333333333332;32.53574218749999
6110;2021-12-27 15:30:00;0.002777777777777778;6.6;18.808333333333334;35.909375
6111;2021-12-27 15:45:00;0.002777777777777778;6.6;18.690833333333334;39.24632727272728
6112;2021-12-27 16:00:00;0.0;6.7;18.876363636363635;30.219465240641714
6113;2021-12-27 16:15:00;0.0;6.7;18.843333333333334;34.0037037037037
6114;2021-12-27 16:30:00;0.0;6.7;18.85272727272727;40.0
6115;2021-12-27 16:45:00;0.0;6.7;19.058888888888887;44.800000000000004
6116;2021-12-27 17:00:00;0.0;6.9;19.20307692307692;41.48295081967214
6117;2021-12-27 17:15:00;0.0;6.9;19.359166666666667;30.342820512820513
6118;2021-12-27 17:30:00;0.0;6.9;19.567272727272726;25.616430481283423
6119;2021-12-27 17:45:00;0.0;6.9;19.689;12.835475409836066
6120;2021-12-27 18:00:00;0.0;7.6;19.847272727272728;7.081280788177341
6121;2021-12-27 18:15:00;0.0;7.6;19.68857142857143;14.071917336394948
6122;2021-12-27 18:30:00;0.0;7.6;19.38818181818182;34.63607547169812
6123;2021-12-27 18:45:00;0.0;7.6;19.439285714285713;33.74920454545455
6124;2021-12-27 19:00:00;0.0;7.8;19.577692307692306;26.287220843672454
6125;2021-12-27 19:15:00;0.0;7.8;19.616923076923076;21.505541069100385
6126;2021-12-27 19:30:00;0.0;7.8;19.476153846153846;30.446094674556203
6127;2021-12-27 19:45:00;0.0;7.8;19.46181818181818;34.582068965517244
6128;2021-12-27 20:00:00;0.0;8.1;19.514545454545456;26.854153846153853
6129;2021-12-27 20:15:00;0.0;8.1;19.443333333333335;34.15454166666666
6130;2021-12-27 20:30:00;0.0;8.1;19.39785714285714;38.395354838709686
6131;2021-12-27 20:45:00;0.0;8.1;19.64785714285714;16.386666666666667
6132;2021-12-27 21:00:00;0.0;8.5;19.631666666666664;19.00234972677596
6133;2021-12-27 21:15:00;0.0;8.5;19.457142857142856;31.51738498789346
6134;2021-12-27 21:30:00;0.0;8.5;19.475384615384613;0.0
6135;2021-12-27 21:45:00;0.0;8.5;19.339166666666667;0.0
6136;2021-12-27 22:00:00;0.0;8.7;19.1125;0.0
6137;2021-12-27 22:15:00;0.0;8.7;18.896428571428572;0.0
6138;2021-12-27 22:30:00;0.0;8.7;18.65538461538462;0.0
6139;2021-12-27 22:45:00;0.0;8.7;18.401666666666667;0.0
